singer,singer_number,lyrics_words
 U2, 0,  Oh I need oh I need it  
 U2, 0,  Oh I need oh I need  
 U2, 0,  All I need yeah yeah  
 U2, 0,  Thunder thunder on the mountain  
 U2, 0,  There's a raincloud  
 U2, 0,  In the desert sky  
 U2, 0,  In the distance  
 U2, 0,  She saw me comin round  
 U2, 0,  I was callin out  
 U2, 0,  I was callin out Green light Seven Eleven  
 U2, 0,  You stop in for a pack of cigarettes  
 U2, 0,  You don't smoke don't even want to  
 U2, 0,  Hey now check your change  
 U2, 0,  Dressed up like a car crash  
 U2, 0,  Your wheels are turning but you're upside down  
 U2, 0,  You say when he hits you you don't mind  
 U2, 0,  Because when he hurts you you feel alive  
 U2, 0,  Hey babe is that what it is Red lights gray morning  
 U2, 0,  You stumble out of a hole in the ground  
 U2, 0,  A vampire or a victim  
 U2, 0,  It depend's on who's around  
 U2, 0,  You used to stay in to watch the adverts  
 U2, 0,  You could lip synch to the talk shows And if you look you look through me  
 U2, 0,  And when you talk you talk at me  
 U2, 0,  And when I touch you you don't feel a thing If I could stay  
 U2, 0,  Then the night would give you up  
 U2, 0,  Stay and the day would keep its trust  
 U2, 0,  Stay and the night would be enough Faraway so close  
 U2, 0,  Up with the static and the radio  
 U2, 0,  With satelite television  
 U2, 0,  You can go anywhere  
 U2, 0,  Miami New Orleans  
 U2, 0,  London Belfast and Berlin And if you listen I can't call  
 U2, 0,  And if you jump you just might fall  
 U2, 0,  And if you shout I'll only hear you If I could stay  
 U2, 0,  Then the night would give you up  
 U2, 0,  Stay then the day would keep its trust  
 U2, 0,  Stay with the demons you drowned  
 U2, 0,  Stay with the spirit I found  
 U2, 0,  Stay and the night would be enough Three o'clock in the morning  
 U2, 0,  It's quiet and there's no one around  
 U2, 0,  Just the bang and the clatter  
 U2, 0,  As an angel runs to ground  
 U2, 0,  Just the bang  
 U2, 0,  And the clatter  
 U2, 0,  As an angel  
 U2, 0,  Hits the ground Where I came from there were no hills at all  
 U2, 0,  The land was flat the highways straight and wide  
 U2, 0,  My brother and I would drive for hours  
 U2, 0,  Like years instead of days  
 U2, 0,  Our faces as pale as the dirty snow Once I knew there was a love divine  
 U2, 0,  Then came a time I thought it knew me not  
 U2, 0,  Who can forgive forgiveness where forgiveness is not  
 U2, 0,  Only the lamb as white as snow And the water it was icy  
 U2, 0,  As it washed over me  
 U2, 0,  And the moon shone above me Now this dry ground it bears no fruit at all  
 U2, 0,  Only poppies laugh under the crescent moon  
 U2, 0,  The road refuses strangers  
 U2, 0,  The land the seeds we sow  
 U2, 0,  Where might we find the lamb as white as snow As boys we would go hunting in the woods  
 U2, 0,  To sleep the night shooting out the stars  
 U2, 0,  Now the wolves are every passing stranger  
 U2, 0,  Every face we cannot know  
 U2, 0,  If only a heart could be as white as snow  
 U2, 0,  If only a heart could be as white as snow Love rescue me  
 U2, 0,  Come forth and speak to me  
 U2, 0,  Raise me up and don't let me fall  
 U2, 0,  No man is my enemy  
 U2, 0,  My own hands imprison me  
 U2, 0,  Love rescue me  
 U2, 0,  Many strangers have I met  
 U2, 0,  On the road to my regret  
 U2, 0,  Many lost who seek to find themselves in me  
 U2, 0,  They ask me to reveal  
 U2, 0,  The very thoughts they would conceal  
 U2, 0,  Love rescue me  
 U2, 0,  And the sun in the sky  
 U2, 0,  Makes a shadow of you and I  
 U2, 0,  Stretching out as the sun sinks in the sea  
 U2, 0,  I'm here without a name  
 U2, 0,  In the palace of my shame  
 U2, 0,  Said love rescue me  
 U2, 0,  In the cold mirror of a glass  
 U2, 0,  I see my reflection pass  
 U2, 0,  See the dark shades of what I used to be  
 U2, 0,  See the purple of her eyes  
 U2, 0,  The scarlet of my lies  
 U2, 0,  Love rescue me  
 U2, 0,  Yea though I walk  
 U2, 0,  In the valley of shadow  
 U2, 0,  Yea I will fear no evil  
 U2, 0,  I have cursed thy rod and staff  
 U2, 0,  They no longer comfort me  
 U2, 0,  Love rescue me  
 U2, 0,  Sha la la sha la la la  
 U2, 0,  Sha la la la ha la la  
 U2, 0,  Sha la la la sha la la la  
 U2, 0,  Sha la la la sha la la  
 U2, 0,  Sha la la la sha la la la  
 U2, 0,  Sha la la  
 U2, 0,  I said love love rescue me  
 U2, 0,  I said love  
 U2, 0,  Climb up the mountains said love  
 U2, 0,  I said love oh my love  
 U2, 0,  On the hill of the son  
 U2, 0,  I'm on the eve of a storm  
 U2, 0,  And my word you must believe in  
 U2, 0,  Oh I said love rescue me  
 U2, 0,  Oh yeah oh yeah oh yeah  
 U2, 0,  Yeah I'm here without a name  
 U2, 0,  In the palace of my shame  
 U2, 0,  I said love rescue me  
 U2, 0,  I've conquered my past  
 U2, 0,  The future is here at last  
 U2, 0,  I stand at the entrance  
 U2, 0,  To a new world I can see  
 U2, 0,  The ruins to the right of me  
 U2, 0,  Will soon have lost sight of me  
 U2, 0,  Love rescue me Wow after I jumped it ocurred to me life is perfect life is the best full of magic beauty opportunity and television and surprises lot's of surprises yeah and then there's the best  
 U2, 0,  of course better than anything anyone ever made up cause it's real You take a stranger by the hand  
 U2, 0,  A man who doesn't understand  
 U2, 0,  His wildest dreams You walk across the dirty sand  
 U2, 0,  And offer him an ocean  
 U2, 0,  Of what he's never seen Maybe I was blind  
 U2, 0,  Or i I might have closed my eyes  
 U2, 0,  Maybe I was dumb  
 U2, 0,  But what I forgot to say  
 U2, 0,  If you didn't know  
 U2, 0,  Is never let me go Never let me go  
 U2, 0,  Never let me go   
 U2, 0,  Never let me go You run from love and don't believe  
 U2, 0,  Unless it catches you by the heel  
 U2, 0,  That even then you struggle From red I learned to cross the strand  
 U2, 0,  Your footprints still there in the sand  
 U2, 0,  Everything else washed away I may not be alone  
 U2, 0,  Oh i I may have found my home  
 U2, 0,  I may have lost my way  
 U2, 0,  But what I forgot to say  
 U2, 0,  If you didn't know  
 U2, 0,  Is never let me go Never let me go  
 U2, 0,  Never let me go Shower in the dark day  
 U2, 0,  Clean sparks driving down  
 U2, 0,  Cool in the waterway  
 U2, 0,  Where the baptized drown  
 U2, 0,  Naked in the cold sun  
 U2, 0,  Breathing life like fire  
 U2, 0,  Thought I was the only one  
 U2, 0,  But that was just a lie  
 U2, 0,  Cause I heard it in the wind  
 U2, 0,  And I saw it in the sky  
 U2, 0,  And I thought it was the end  
 U2, 0,  And I thought it was the 4th of July  
 U2, 0,  Pale in the flare light  
 U2, 0,  The scared light cracks disappears  
 U2, 0,  And leads the scorched ones here  
 U2, 0,  And everywhere no one cares  
 U2, 0,  The fire is spreading  
 U2, 0,  And no one wants to speak about it  
 U2, 0,  Down in the hole  
 U2, 0,  Jesus tries to crack a smile  
 U2, 0,  Beneath another shovel load  
 U2, 0,  And I heard it in the wind  
 U2, 0,  And I saw it in the sky  
 U2, 0,  And I thought it was the end  
 U2, 0,  And I thought it was the 4th of July  
 U2, 0,  Now I'm in control  
 U2, 0,  Now I'm in the fall out  
 U2, 0,  Once asleep but now I stand  
 U2, 0,  And I still remember  
 U2, 0,  Your sweet everything  
 U2, 0,  Light a Roman candle  
 U2, 0,  And hold it in your hand  
 U2, 0,  Cause I heard it in the wind  
 U2, 0,  And I saw it in the sky  
 U2, 0,  And I thought it was the end  
 U2, 0,  And I thought it was the 4th of July Is there a time for keeping your distance  
 U2, 0,  A time to turn your eyes away  
 U2, 0,  Is there a time for keeping your head down  
 U2, 0,  For getting on with your day Is there a time for kohl and lipstick  
 U2, 0,  A time for curling hair  
 U2, 0,  Is there a time for high street shopping  
 U2, 0,  To find the right dress to wear Here she comes heads turn around  
 U2, 0,  Here she comes to take her crown Is there a time to run for cover  
 U2, 0,  A time for kiss and tell  
 U2, 0,  Is there a time for different colours  
 U2, 0,  Different names you find it hard to spell Is there a time for first communion  
 U2, 0,  A time for East 17  
 U2, 0,  Is there a time to turn to Mecca  
 U2, 0,  Is there time to be a beauty queen Here she comes beauty plays the clown  
 U2, 0,  Here she comes surreal in her crown  Dici che il fiume trova la via al mare  
 U2, 0,  E come il fiume giungerai a me  
 U2, 0,  Oltre I confini e le terre assetate  
 U2, 0,  Dici che come fiume  
 U2, 0,  Come fiume  
 U2, 0,  L amore giunger  
 U2, 0,  L amore  
 U2, 0,  E non so pi pregare  
 U2, 0,  E nell amore non so pi sperare  
 U2, 0,  E quell amore non so pi aspettare  Is there a time for tying ribbons  
 U2, 0,  A time for Christmas trees  
 U2, 0,  Is there a time for laying tables  
 U2, 0,  And the night is set to freeze I was running down the road  
 U2, 0,  The fear was all I knew  
 U2, 0,  I was looking for a soul that's real  
 U2, 0,  Then I ran into you  
 U2, 0,  And that cherry blossom tree  
 U2, 0,  Was a gateway to the sun  
 U2, 0,  And friendship once it's won  
 U2, 0,  It's won it's one Northside just across the river to the Southside  
 U2, 0,  That's a long way here  
 U2, 0,  All the green and all the gold  
 U2, 0,  The hurt you hide the joy you hold  
 U2, 0,  The foolish pride that gets you out the door  
 U2, 0,  Up on Cedarwood Road on Cedarwood Road Sleepwalking down the road  
 U2, 0,  Not waking from these dreams  
 U2, 0,  Cause it's never dead it's still my head  
 U2, 0,  It was a warzone in my teens  
 U2, 0,  I'm still standing on that street  
 U2, 0,  Still need an enemy  
 U2, 0,  The worst ones I can't see  
 U2, 0,  You can you can Northside just across the river from the Southside  
 U2, 0,  That's a long way here  
 U2, 0,  All the green and all the gold  
 U2, 0,  The hurt you hide and the joy you hold  
 U2, 0,  The foolish pride that sends you back for more  
 U2, 0,  Up on Cedarwood Road on Cedarwood Road If the door is open it isn't theft  
 U2, 0,  You can't return to where you've never left  
 U2, 0,  Blossoms falling from a tree they cover you and cover me  
 U2, 0,  Symbols clashing bibles smashing  
 U2, 0,  Paint the world you need to see  
 U2, 0,  Sometimes fear is the only place we can call home  
 U2, 0,  Cedarwood Road  
 U2, 0,  A HEART THAT IS BROKEN  
 U2, 0,  IS A HEART THAT IS OPEN See the sun rise over her skin  
 U2, 0,  Don't change it  
 U2, 0,  See the sun rise over her skin  
 U2, 0,  Dawn changes everything  
 U2, 0,  Everything  
 U2, 0,  And the delta sun  
 U2, 0,  Burns bright and violet Mississippi and the cotton wool heat  
 U2, 0,  Sixty-six a highway speaks  
 U2, 0,  Of deserts dry  
 U2, 0,  Of cool green valleys  
 U2, 0,  Gold and silver veins  
 U2, 0,  Of the shining cities In this heartland  
 U2, 0,  In this heartland soil  
 U2, 0,  In this heartland  
 U2, 0,  Heaven knows this is a heartland  
 U2, 0,  Heartland heartland See the sun rise over her skin  
 U2, 0,  She feels like water in my hand  
 U2, 0,  Freeway like a river cuts through this land  
 U2, 0,  Into the side of love  
 U2, 0,  Like a burning spear  
 U2, 0,  And the poison rain  
 U2, 0,  Brings a flood of fear  
 U2, 0,  Through the ghost-ranch hills  
 U2, 0,  Death valley waters  
 U2, 0,  In the towers of steel  
 U2, 0,  Belief goes on and on In this heartland  
 U2, 0,  In this heartland soil  
 U2, 0,  In this heartland  
 U2, 0,  Heaven knows this is a heartland  
 U2, 0,  Heartland heaven knows this is a heartland  
 U2, 0,  Heartland heartland  
 U2, 0,  Heartland heaven's day here in the heartland  
 U2, 0,  Heart America God bless you if it's good to you  
 U2, 0,  America please take my hand  
 U2, 0,  Can you help me underst-  
 U2, 0,  New Kung Fu Kenny Throw a steak off the yacht  
 U2, 0,  To a pool full of sharks he ll take it  
 U2, 0,  Leave him in the wilderness  
 U2, 0,  With a sworn nemesis he ll make it  
 U2, 0,  Take the gratitude from him  
 U2, 0,  I bet he ll show you something woah  
 U2, 0,  I ll chip a nigga little bit of nothing  
 U2, 0,  I ll chip a nigga little bit of nothing  
 U2, 0,  I ll chip a nigga little bit of nothing  
 U2, 0,  I ll chip a nigga then throw the blower in his lap  
 U2, 0,  Walk myself to the court like bitch I did that x-rated  
 U2, 0,  Johnny don t wanna go to school no more no more  
 U2, 0,  Johnny said books ain t cool no more no more  
 U2, 0,  Johnny wanna be a rapper like his big cousin  
 U2, 0,  Johnny caught a body yesterday out hustlin   
 U2, 0,  God bless America you know we all love him  
 U2, 0,  Yesterday I got a call like from my dog like 101  
 U2, 0,  Said they killed his only son because of insufficient funds  
 U2, 0,  He was sobbin  he was mobbin  way belligerent and drunk  
 U2, 0,  Talkin  out his head philosphing on what the lord had done  
 U2, 0,  He said K-Dot can you pray for me  
 U2, 0,  It s been a fucked up day for me  
 U2, 0,  I know that you anointed show me how to overcome  
 U2, 0,  He was lookin  for some closure  
 U2, 0,  Hopin  I could bring him closer  
 U2, 0,  To the spiritual my spirit do no better but I told him  
 U2, 0,  I can t sugar coat the answer for you  
 U2, 0,  This is how I feel if somebody kill my son  
 U2, 0,  That mean somebody s gettin  killed  
 U2, 0,  Tell me what you do for love loyalty and passion of  
 U2, 0,  All the memories collected moments you could never touch  
 U2, 0,  I wait in front a niggas spot and watch him hit his block  
 U2, 0,  I ll catch a nigga leavin  service if that s all I got  
 U2, 0,  I ll chip a nigga then throw the blower in his lap  
 U2, 0,  Walk myself to the court like Bitch I did that  
 U2, 0,  Ain t no black power when your baby killed by a coward  
 U2, 0,  I can t even keep the peace don t you fuck with one of ours  
 U2, 0,  It be murder in the street it be bodies in the hour  
 U2, 0,  Ghetto bird on the street paramedics on the dial  
 U2, 0,  Let somebody touch my momma  
 U2, 0,  Touch my sister touch my woman  
 U2, 0,  Touch my daddy touch my niece  
 U2, 0,  Touch my nephew touch my brother  
 U2, 0,  You should chip a nigga then throw the blower in his lap  
 U2, 0,  Matter fact I m bout to speak at this convention  
 U2, 0,  Call you back Alright kids we're gonna talk about gun control  
 U2, 0,  Pray for me  
 U2, 0,  Damn It's not a place  
 U2, 0,  This country is to be a sound of drum and bass  
 U2, 0,  You close your eyes to look around Hail Mary Jesus and Joseph  
 U2, 0,  The great American flag  
 U2, 0,  Is wrapped and dragged with explosives  
 U2, 0,  Compulsive disorder sons and daughters  
 U2, 0,  Barricaded blocks and borders  
 U2, 0,  Look what you taught us  
 U2, 0,  It's murder on my street w'all street back streets  
 U2, 0,  Wall street corporate offices banks  
 U2, 0,  Employees and bosses with homicidal thoughts  
 U2, 0,  Donald Trump's in office we lost Barack  
 U2, 0,  And promised to never doubt him again  
 U2, 0,  But is America honest or do we bask in sin  
 U2, 0,  Pass the gin I mix it with American blood  
 U2, 0,  Then bash him in you crippin g or you married to blood  
 U2, 0,  I'll ask again oops accident  
 U2, 0,  It's nasty when you set us up  
 U2, 0,  Then roll the dice then bet us up  
 U2, 0,  You overnight the big rifles then tell Fox to be scared of us  
 U2, 0,  Gang members or terrorists et cetera et cetera  
 U2, 0,  Americas reflections of me  
 U2, 0,  That's what a mirror does It's not a place  
 U2, 0,  This country is to be a sound of drum and bass  
 U2, 0,  You close your eyes to look ar- Is it getting better  
 U2, 0,  Or do you feel the same  
 U2, 0,  Will it make it easier on you now  
 U2, 0,  You got someone to blame You say  
 U2, 0,  One love  
 U2, 0,  One life one life  
 U2, 0,  When it's one need  
 U2, 0,  In the night  
 U2, 0,  It's one love one love  
 U2, 0,  We get to share it oh  
 U2, 0,  It leaves you darling  
 U2, 0,  If you don't care for it Did I disappoint you  
